# Force and moment coefficients
# dragDir               : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# liftDir               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# rollAxis              : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# yawAxis               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# magUInf               : 1.6000000000000000e+01
# lRef                  : 1.5300000000000000e+00
# Aref                  : 1.0000000000000000e+00
# CofR                  : (0.0000000000000000e+00 7.6500000000000001e-01 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
542                     	1.0278959450471990e-02	5.1326240762348679e-03	5.1463353742371215e-03	1.3277396166740087e-05	6.8463211697417448e-03	-6.8330437735750040e-03	6.8396824716583744e-03	-6.8556490011272314e-06	5.3074365790018807e-03	-2.7969075346277294e-22	5.3074365790018807e-03	-5.3074365790018807e-03
543                     	1.0305303679074991e-02	5.1565033048375855e-03	5.1488003742374043e-03	-7.4591669735927325e-06	6.8783596201899121e-03	-6.8858187871635038e-03	6.8820892036767075e-03	3.8514653000903016e-06	5.3210391545550576e-03	-2.7977152979485586e-22	5.3210391545550576e-03	-5.3210391545550576e-03
544                     	1.0336011261517642e-02	5.1828111250638671e-03	5.1532001364537738e-03	-2.8673932008507535e-05	6.9135917399791875e-03	-6.9422656719876959e-03	6.9279287059834417e-03	1.4805494305046389e-05	5.3368947036594328e-03	-2.7954684235174690e-22	5.3368947036594328e-03	-5.3368947036594328e-03
545                     	1.0369802381231030e-02	5.2113936515026356e-03	5.1584087297283946e-03	-5.1308183743410302e-05	6.9519013328103651e-03	-7.0032095165537753e-03	6.9775554246820706e-03	2.6492460887120321e-05	5.3543424059951062e-03	-2.7982481242781806e-22	5.3543424059951062e-03	-5.3543424059951062e-03
546                     	1.0405410547994752e-02	5.2407677305544844e-03	5.1646428174402679e-03	-7.3715896876425498e-05	6.9912180542820489e-03	-7.0649339511584756e-03	7.0280760027202618e-03	3.8062456557108602e-05	5.3727283221672245e-03	-2.7975054504573648e-22	5.3727283221672245e-03	-5.3727283221672245e-03
547                     	1.0443443081654251e-02	5.2714113459124438e-03	5.1720317357418074e-03	-9.6234685798147844e-05	7.0322702488299629e-03	-7.1285049346281109e-03	7.0803875917290369e-03	4.9689805085318207e-05	5.3923660356253976e-03	-2.8007640404211249e-22	5.3923660356253976e-03	-5.3923660356253976e-03
548                     	1.0484176597676136e-02	5.3025416490140040e-03	5.1816349486621307e-03	-1.1708053894833347e-04	7.0739441705113216e-03	-7.1910247094596549e-03	7.1324844399854887e-03	6.0453350175936844e-05	5.4133983739634945e-03	-2.8049879422259425e-22	5.4133983739634945e-03	-5.4133983739634945e-03
549                     	1.0528130515182661e-02	5.3344093249266993e-03	5.1937211902559613e-03	-1.3623597851027103e-04	7.1166149640686308e-03	-7.2528509425789011e-03	7.1847329533237655e-03	7.0344067335368851e-05	5.4360935339832070e-03	-2.8110759948993532e-22	5.4360935339832070e-03	-5.4360935339832070e-03
550                     	1.0574312998078561e-02	5.3656205026599455e-03	5.2086924954186150e-03	-1.5196193106280801e-04	7.1583819947862188e-03	-7.3103439258490272e-03	7.2343629603176226e-03	7.8464003620665494e-05	5.4599393911647512e-03	-2.8180366932454693e-22	5.4599393911647512e-03	-5.4599393911647512e-03
551                     	1.0625281313149262e-02	5.3970100768051749e-03	5.2282712363440880e-03	-1.6339900373763528e-04	7.2003864661211109e-03	-7.3637854698587477e-03	7.2820859679899293e-03	8.4369420230543686e-05	5.4862563643058321e-03	-2.8276716734531756e-22	5.4862563643058321e-03	-5.4862563643058321e-03
552                     	1.0676984117815586e-02	5.4261381806770389e-03	5.2508459371385461e-03	-1.6974502064170415e-04	7.2393485436455388e-03	-7.4090935642872439e-03	7.3242210539663909e-03	8.7646121769245993e-05	5.5129525837087018e-03	-2.8383617553049278e-22	5.5129525837087018e-03	-5.5129525837087018e-03
553                     	1.0727917601516632e-02	5.4517101666518237e-03	5.2762074348648080e-03	-1.6994884786970571e-04	7.2735167292720480e-03	-7.4434655771417535e-03	7.3584911532069011e-03	8.7751365893508180e-05	5.5392515720249242e-03	-2.8474763804316006e-22	5.5392515720249242e-03	-5.5392515720249242e-03
554                     	1.0770347801739943e-02	5.4702093259600178e-03	5.3001384757799244e-03	-1.6468886125034390e-04	7.2982183608510109e-03	-7.4629072221013551e-03	7.3805627914761834e-03	8.5035425090046918e-05	5.5611599760617995e-03	-2.8571853012611339e-22	5.5611599760617995e-03	-5.5611599760617995e-03
555                     	1.0797732320690629e-02	5.4775256549303864e-03	5.3202066657602430e-03	-1.5234054014577061e-04	7.3078957681324223e-03	-7.4602363082781932e-03	7.3840660382053077e-03	7.8659494585071323e-05	5.5752996949971229e-03	-2.8623890070740205e-22	5.5752996949971229e-03	-5.5752996949971229e-03
556                     	1.0807920260210321e-02	5.4733638843283477e-03	5.3345563758819730e-03	-1.3441486577402150e-04	7.3022235253660060e-03	-7.4366383911400272e-03	7.3694309582530166e-03	6.9403754223187620e-05	5.5805601343569631e-03	-2.8659719836743033e-22	5.5805601343569631e-03	-5.5805601343569631e-03
557                     	1.0793590493492843e-02	5.4539918840266488e-03	5.3395986094661937e-03	-1.1077323422626389e-04	7.2761108883838800e-03	-7.3868841226101441e-03	7.3314975054970116e-03	5.7196637280227673e-05	5.5731611044832355e-03	-2.8617246101332775e-22	5.5731611044832355e-03	-5.5731611044832355e-03
558                     	1.0756983556008917e-02	5.4219745842484677e-03	5.3350089717604503e-03	-8.4213536143459166e-05	7.2330971638129501e-03	-7.3173106999564093e-03	7.2752039318846797e-03	4.3482806244008460e-05	5.5542594831680062e-03	-2.8542309413725964e-22	5.5542594831680062e-03	-5.5542594831680062e-03
559                     	1.0700703707838819e-02	5.3790452815735768e-03	5.3216584262652427e-03	-5.5570815583386944e-05	7.1754384817143387e-03	-7.2310092972977255e-03	7.2032238895060321e-03	2.8693427654167055e-05	5.5251999537206976e-03	-2.8415974307907962e-22	5.5251999537206976e-03	-5.5251999537206976e-03
560                     	1.0631700070478476e-02	5.3298553110003848e-03	5.3018447594780924e-03	-2.7124141663992867e-05	7.1094245810435878e-03	-7.1365487227075808e-03	7.1229866518755843e-03	1.4005275761146637e-05	5.4895706246261477e-03	-2.8317251657865584e-22	5.4895706246261477e-03	-5.4895706246261477e-03
561                     	1.0553714808419379e-02	5.2770210917772176e-03	5.2766937166421612e-03	-3.1701516242867600e-07	7.0385075377871345e-03	-7.0388245529495620e-03	7.0386660453683478e-03	1.6368756752843010e-07	5.4493037246087020e-03	-2.8222390337563763e-22	5.4493037246087020e-03	-5.4493037246087020e-03
562                     	1.0475345843710758e-02	5.2252780578402906e-03	5.2500677858704674e-03	2.4005242965930874e-05	6.9690656333324039e-03	-6.9450603903664729e-03	6.9570630118494384e-03	-1.2394864015088483e-05	5.4088387036153622e-03	-2.8105602097941260e-22	5.4088387036153622e-03	-5.4088387036153622e-03
563                     	1.0406274150521266e-02	5.1798340250574833e-03	5.2264401254637815e-03	4.5131223811161938e-05	6.9080907273270922e-03	-6.8629595035159295e-03	6.8855251154215109e-03	-2.3303050203149005e-05	5.3731742345828806e-03	-2.8023125351235670e-22	5.3731742345828806e-03	-5.3731742345828806e-03
564                     	1.0351424016718024e-02	5.1432484013958484e-03	5.2081756153221758e-03	6.2872555257772978e-05	6.8590187157416055e-03	-6.7961461604838323e-03	6.8275824381127184e-03	-3.2463606963163782e-05	5.3448529236648640e-03	-2.7944176551679371e-22	5.3448529236648640e-03	-5.3448529236648640e-03
565                     	1.0313926025275108e-02	5.1175435265951690e-03	5.1963824986799387e-03	7.6344067904871517e-05	6.8246106945656611e-03	-6.7482666266607894e-03	6.7864386606132253e-03	-3.9419486042384613e-05	5.3254912156649303e-03	-2.7939098264132550e-22	5.3254912156649303e-03	-5.3254912156649303e-03
566                     	1.0293896798016922e-02	5.1025005289166989e-03	5.1913962691002230e-03	8.6082583848602799e-05	6.8045258350632326e-03	-6.7184432512146291e-03	6.7614845431389313e-03	-4.4447870091762165e-05	5.3151493270806351e-03	-2.7944272987340701e-22	5.3151493270806351e-03	-5.3151493270806351e-03
567                     	1.0287106590008135e-02	5.0968316727590520e-03	5.1902749172490830e-03	9.0486179790980092e-05	6.7970951138709226e-03	-6.7066089340799438e-03	6.7518520239754328e-03	-4.6721622245015891e-05	5.3116432719649848e-03	-2.8034042603641614e-22	5.3116432719649848e-03	-5.3116432719649848e-03
568                     	1.0291191279422126e-02	5.0983517057906595e-03	5.1928395736314664e-03	9.1497745440781092e-05	6.7992902489415318e-03	-6.7077925035007504e-03	6.7535413762211411e-03	-4.7243933920403260e-05	5.3137523599630634e-03	-2.8070843148210961e-22	5.3137523599630634e-03	-5.3137523599630634e-03
569                     	1.0299993644440576e-02	5.1046488640036159e-03	5.1953447804369600e-03	8.7825792495580275e-05	6.8079336036636516e-03	-6.7201078111680706e-03	6.7640207074158611e-03	-4.5347958216672273e-05	5.3182973719660557e-03	-2.8132580785827587e-22	5.3182973719660557e-03	-5.3182973719660557e-03
570                     	1.0310974730830390e-02	5.1138238228198270e-03	5.1971509080105628e-03	8.0690152115079906e-05	6.8203912762076629e-03	-6.7397011240925842e-03	6.7800462001501235e-03	-4.1663542595368176e-05	5.3239673446771286e-03	-2.8145907949489042e-22	5.3239673446771286e-03	-5.3239673446771286e-03
571                     	1.0323936827721734e-02	5.1260487101882036e-03	5.1978881175335301e-03	6.9566008378703335e-05	6.8369401717658330e-03	-6.7673741633871298e-03	6.8021571675764819e-03	-3.5919703672663757e-05	5.3306601920916127e-03	-2.8162365249131710e-22	5.3306601920916127e-03	-5.3306601920916127e-03
572                     	1.0337586231234416e-02	5.1401800675825492e-03	5.1974061636518680e-03	5.5415143662061533e-05	6.8560008170285335e-03	-6.8005856733664716e-03	6.8282932451975030e-03	-2.8613048034659121e-05	5.3377079233171108e-03	-2.8133696406289429e-22	5.3377079233171108e-03	-5.3377079233171108e-03
573                     	1.0352641380676150e-02	5.1569591207687631e-03	5.1956822599073865e-03	3.7497723343096944e-05	6.8786192811542152e-03	-6.8411215578111180e-03	6.8598704194826670e-03	-1.9361569569311494e-05	5.3454814972118663e-03	-2.8112986941144591e-22	5.3454814972118663e-03	-5.3454814972118663e-03
574                     	1.0371476011835393e-02	5.1767805575186959e-03	5.1946954543166972e-03	1.7347969684140521e-05	6.9052578906630292e-03	-6.8879099209788889e-03	6.8965839058209594e-03	-8.9574483990007902e-06	5.3552065682025869e-03	-2.8055563389281953e-22	5.3552065682025869e-03	-5.3552065682025869e-03
575                     	1.0395933780131121e-02	5.2006303272988759e-03	5.1953034528322449e-03	-5.1583024898378048e-06	6.9372924612573486e-03	-6.9424507637471863e-03	6.9398716125022679e-03	2.6634372333149680e-06	5.3678350890873083e-03	-2.8017761263709975e-22	5.3678350890873083e-03	-5.3678350890873083e-03
576                     	1.0425700974179783e-02	5.2276029315745402e-03	5.1980980426052431e-03	-2.8571189951281410e-05	6.9734714703905800e-03	-7.0020426603418602e-03	6.9877570653662201e-03	1.4752444484648574e-05	5.3832050781712588e-03	-2.7968666568014076e-22	5.3832050781712588e-03	-5.3832050781712588e-03
577                     	1.0460549397106977e-02	5.2579409763920835e-03	5.2026084207148927e-03	-5.3581525434242720e-05	7.0141626640683359e-03	-7.0677441895025785e-03	7.0409534267854576e-03	2.7666277838595876e-05	5.4011987083101339e-03	-2.7950254568348516e-22	5.4011987083101339e-03	-5.4011987083101339e-03
578                     	1.0496778877574988e-02	5.2890365653034720e-03	5.2077423122715155e-03	-7.8721650087905661e-05	7.0558375877485613e-03	-7.1345592378364662e-03	7.0951984127925142e-03	4.0647126515977503e-05	5.4199054335191087e-03	-2.7918492741614504e-22	5.4199054335191087e-03	-5.4199054335191087e-03
579                     	1.0535907602968712e-02	5.3218587256003702e-03	5.2140488773683418e-03	-1.0439814417405284e-04	7.0998305300695981e-03	-7.2042286742436523e-03	7.1520296021566248e-03	5.3904924116014178e-05	5.4401091544740415e-03	-2.7919908705657867e-22	5.4401091544740415e-03	-5.4401091544740415e-03
580                     	1.0578764019514745e-02	5.3560578748492954e-03	5.2227061446654486e-03	-1.2913173872233335e-04	7.1456416451095720e-03	-7.2747733838319046e-03	7.2102075144707383e-03	6.6675865091923736e-05	5.4622376309912766e-03	-2.7932245089301027e-22	5.4622376309912766e-03	-5.4622376309912766e-03
581                     	1.0626164727410920e-02	5.3919456605492676e-03	5.2342190668616534e-03	-1.5273524578610841e-04	7.1937072309193311e-03	-7.3464424767054406e-03	7.2700748538123859e-03	7.8863296843807707e-05	5.4867125063102111e-03	-2.7966203366248938e-22	5.4867125063102111e-03	-5.4867125063102111e-03
582                     	1.0676894058301745e-02	5.4283947948062091e-03	5.2484992634955355e-03	-1.7420263475021022e-04	7.2424978787884011e-03	-7.4167005135386110e-03	7.3295991961635065e-03	8.9947765655337225e-05	5.5129060823910997e-03	-2.8020234102798833e-22	5.5129060823910997e-03	-5.5129060823910997e-03
583                     	1.0733361264583182e-02	5.4659574445569490e-03	5.2674038200262339e-03	-1.9227028198227431e-04	7.2927585256545675e-03	-7.4850288076368414e-03	7.3888936666457045e-03	9.9276812265357354e-05	5.5420623523011201e-03	-2.8093645182430396e-22	5.5420623523011201e-03	-5.5420623523011201e-03
584                     	1.0794998367204860e-02	5.5042540567429203e-03	5.2907443104619391e-03	-2.0675310874044431e-04	7.3440216971254703e-03	-7.5507748058659145e-03	7.4473982514956924e-03	1.0675487314049071e-04	5.5738880458116626e-03	-2.8210422589202213e-22	5.5738880458116626e-03	-5.5738880458116626e-03
585                     	1.0858410826461110e-02	5.5403606111782593e-03	5.3180502152828518e-03	-2.1527525678479321e-04	7.3923052303515773e-03	-7.6075804871363704e-03	7.4999428587439743e-03	1.1115519794770376e-04	5.6066304267348250e-03	-2.8310391019908439e-22	5.6066304267348250e-03	-5.6066304267348250e-03
586                     	1.0920320737585627e-02	5.5731758717858758e-03	5.3471448657997503e-03	-2.1887812604985652e-04	7.4362025354286496e-03	-7.6550806614785055e-03	7.5456415984535771e-03	1.1301550299306316e-04	5.6385969821520516e-03	-2.8437079585501233e-22	5.6385969821520516e-03	-5.6385969821520516e-03
587                     	1.0972712523089918e-02	5.5976082019279930e-03	5.3751043211619247e-03	-2.1546261871650937e-04	7.4688256985704490e-03	-7.6842883172869580e-03	7.5765570079287031e-03	1.1125194038303438e-04	5.6656489498307450e-03	-2.8529742448875702e-22	5.6656489498307450e-03	-5.6656489498307450e-03
588                     	1.1009662875000898e-02	5.6110670098597293e-03	5.3985958651411679e-03	-2.0574737431607493e-04	7.4867666141815959e-03	-7.6925139884976707e-03	7.5896403013396337e-03	1.0623557235928061e-04	5.6847278897063430e-03	-2.8613765743558591e-22	5.6847278897063430e-03	-5.6847278897063430e-03
589                     	1.1024896842555044e-02	5.6098118706746566e-03	5.4150849718803866e-03	-1.8856465516153999e-04	7.4849514880170392e-03	-7.6735161431785793e-03	7.5792338155978092e-03	9.7363449397134939e-05	5.6925937945218894e-03	-2.8646404044528114e-22	5.6925937945218894e-03	-5.6925937945218894e-03
590                     	1.1014153084873066e-02	5.5927247359177602e-03	5.4214283489553046e-03	-1.6587561522313676e-04	7.4619325570856763e-03	-7.6278081723088120e-03	7.5448703646972442e-03	8.5648193481227422e-05	5.6870463640847843e-03	-2.8631520508493905e-22	5.6870463640847843e-03	-5.6870463640847843e-03
591                     	1.0975790657321564e-02	5.5590262644701020e-03	5.4167643928514624e-03	-1.3775991365602336e-04	7.4166253197218788e-03	-7.5543852333779032e-03	7.4855052765498906e-03	7.1130935809319296e-05	5.6672383132575360e-03	-2.8553920542569848e-22	5.6672383132575360e-03	-5.6672383132575360e-03
592                     	1.0914023978152020e-02	5.5126578102495730e-03	5.4013661679024466e-03	-1.0776975493107871e-04	7.3543584117781082e-03	-7.4621281667091874e-03	7.4082432892436474e-03	5.5645821173563494e-05	5.6353457142092108e-03	-2.8428093679346823e-22	5.6353457142092108e-03	-5.6353457142092108e-03
593                     	1.0835128459411243e-02	5.4568685552762097e-03	5.3782599041350323e-03	-7.6121035598734300e-05	7.2794277919439043e-03	-7.3555488275426394e-03	7.3174883097432723e-03	3.9304325570588265e-05	5.5946088123757414e-03	-2.8345578378382276e-22	5.5946088123757414e-03	-5.5946088123757414e-03
594                     	1.0741675977312962e-02	5.3946477523423566e-03	5.3470282249706057e-03	-4.6112580303025842e-05	7.1958949179432791e-03	-7.2420074982463053e-03	7.2189512080947918e-03	2.3809763685876048e-05	5.5463555699851244e-03	-2.8256785181150098e-22	5.5463555699851244e-03	-5.5463555699851244e-03
595                     	1.0649060555292446e-02	5.3339799483393662e-03	5.3150806069530796e-03	-1.8301260962670161e-05	7.1144258949722514e-03	-7.1327271559349223e-03	7.1235765254535873e-03	9.4496706931433610e-06	5.4985345350856436e-03	-2.8139714919983482e-22	5.4985345350856436e-03	-5.4985345350856436e-03
596                     	1.0562961792519523e-02	5.2780246319878389e-03	5.2849371605316834e-03	6.6937776405571033e-06	7.0393307661887981e-03	-7.0326369885482416e-03	7.0359838773685198e-03	-3.4562642719216633e-06	5.4540783111702114e-03	-2.8046207884790180e-22	5.4540783111702114e-03	-5.4540783111702114e-03
597                     	1.0490050942702518e-02	5.2303978024775899e-03	5.2596531402249276e-03	2.8329535919890760e-05	6.9754199668067554e-03	-6.9470904308868656e-03	6.9612551988468109e-03	-1.4627668873669086e-05	5.4164315325065278e-03	-2.7973758946125324e-22	5.4164315325065278e-03	-5.4164315325065278e-03
598                     	1.0437597805501514e-02	5.1955933668666769e-03	5.2420044386348374e-03	4.4942366965371418e-05	6.9288018343837757e-03	-6.8838594674184034e-03	6.9063306509010896e-03	-2.3205535884080680e-05	5.3893478865007817e-03	-2.7937284928165785e-22	5.3893478865007817e-03	-5.3893478865007817e-03
599                     	1.0400685989426532e-02	5.1709395032701055e-03	5.2297464861564271e-03	5.6946002415234604e-05	6.8958453450751259e-03	-6.8388993426598916e-03	6.8673723438675092e-03	-2.9403491443160353e-05	5.3702888442136972e-03	-2.7917294484381969e-22	5.3702888442136972e-03	-5.3702888442136972e-03
600                     	1.0378845419533980e-02	5.1565719117858400e-03	5.2222735077481399e-03	6.3622431533113166e-05	6.8767682037255322e-03	-6.8131457721924190e-03	6.8449569879589760e-03	-3.2850797981149968e-05	5.3590116872103575e-03	-2.7964891569074151e-22	5.3590116872103575e-03	-5.3590116872103575e-03
601                     	1.0369741822995373e-02	5.1508356095885154e-03	5.2189062134068579e-03	6.5916470786116522e-05	6.8692854577115233e-03	-6.8033689869254075e-03	6.8363272223184654e-03	-3.4035301909171296e-05	5.3543111373636227e-03	-2.7996360261686864e-22	5.3543111373636227e-03	-5.3543111373636227e-03
602                     	1.0367380154843002e-02	5.1508065660378823e-03	5.2165735888051205e-03	6.3685787869541036e-05	6.8694948265042265e-03	-6.8058090386346861e-03	6.8376519325694567e-03	-3.2883511383619265e-05	5.3530917139385410e-03	-2.8026346865230131e-22	5.3530917139385410e-03	-5.3530917139385410e-03
603                     	1.0370685066633771e-02	5.1553845413913023e-03	5.2153005252424684e-03	5.8019908412837819e-05	6.8758530410950192e-03	-6.8178331326821827e-03	6.8468430868886005e-03	-2.9957991925582906e-05	5.3547981716605747e-03	-2.8029235026638486e-22	5.3547981716605747e-03	-5.3547981716605747e-03
604                     	1.0376017181428559e-02	5.1629947333984381e-03	5.2130224480301211e-03	4.8444559105362945e-05	6.8862697253250548e-03	-6.8378251662196904e-03	6.8620474457723726e-03	-2.5013857315840934e-05	5.3575513551166985e-03	-2.8030943639016114e-22	5.3575513551166985e-03	-5.3575513551166985e-03
605                     	1.0380763129449307e-02	5.1716032848224125e-03	5.2091598446268950e-03	3.6368061076492728e-05	6.8979754095746196e-03	-6.8616073484981258e-03	6.8797913790363723e-03	-1.8778279902241300e-05	5.3600018772973490e-03	-2.7999057158397896e-22	5.3600018772973490e-03	-5.3600018772973490e-03
606                     	1.0389350491734907e-02	5.1837923952080915e-03	5.2055580965268142e-03	2.1076913302307526e-05	6.9144879451327112e-03	-6.8934110318304032e-03	6.9039494884815568e-03	-1.0882850659361380e-05	5.3644358748173712e-03	-2.7965664155037451e-22	5.3644358748173712e-03	-5.3644358748173712e-03
607                     	1.0399257556418689e-02	5.1978270676279921e-03	5.2014304887906980e-03	3.4893888474308373e-06	6.9334077987505318e-03	-6.9299184099031004e-03	6.9316631043268165e-03	-1.8017105813532917e-06	5.3695512873011501e-03	-2.7911390187910070e-22	5.3695512873011501e-03	-5.3695512873011501e-03
608                     	1.0412388110717017e-02	5.2147740723884782e-03	5.1976140383285388e-03	-1.6616995007410075e-05	6.9562237687252121e-03	-6.9728407637326215e-03	6.9645322662289172e-03	8.5800170299698983e-06	5.3763311159911410e-03	-2.7868943600673806e-22	5.3763311159911410e-03	-5.3763311159911410e-03
609                     	1.0430317142998769e-02	5.2344168463723112e-03	5.1959002966264585e-03	-3.7297671589338048e-05	6.9825939013490193e-03	-7.0198915729383577e-03	7.0012427371436885e-03	1.9258274872926189e-05	5.3855885901758311e-03	-2.7828418187093908e-22	5.3855885901758311e-03	-5.3855885901758311e-03
610                     	1.0454047679326032e-02	5.2577273564969225e-03	5.1963203228291106e-03	-5.9463773108704113e-05	7.0138845737440295e-03	-7.0733483468527333e-03	7.0436164602983818e-03	3.0703516833906077e-05	5.3978416122010238e-03	-2.7810006134418345e-22	5.3978416122010238e-03	-5.3978416122010238e-03
611                     	1.0482201661114743e-02	5.2830616304929802e-03	5.1991400306217617e-03	-8.1265853039851744e-05	7.0478493833865822e-03	-7.1291152364264332e-03	7.0884823099065077e-03	4.1960799935609612e-05	5.4123786354775463e-03	-2.7799371346911385e-22	5.4123786354775463e-03	-5.4123786354775463e-03
612                     	1.0513262731707098e-02	5.3102751186464205e-03	5.2029876130606787e-03	-1.0389233135834576e-04	7.0843576335006698e-03	-7.1882499648590146e-03	7.1363037991798422e-03	5.3643752792871423e-05	5.4284167046069354e-03	-2.7818136824139834e-22	5.4284167046069354e-03	-5.4284167046069354e-03
613                     	1.0545627856158249e-02	5.3375906316094710e-03	5.2080372245487776e-03	-1.2545361569801355e-04	7.1209500465618360e-03	-7.2464036622598496e-03	7.1836768544108424e-03	6.4776703530346899e-05	5.4451281087353033e-03	-2.7846335368160134e-22	5.4451281087353033e-03	-5.4451281087353033e-03
614                     	1.0580249667354290e-02	5.3658091597964634e-03	5.2144405075578264e-03	-1.4657850501589463e-04	7.1587682461057090e-03	-7.3053467511216049e-03	7.2320574986136574e-03	7.5684326119318130e-05	5.4630047302025413e-03	-2.7900369483539575e-22	5.4630047302025413e-03	-5.4630047302025413e-03
615                     	1.0617207115387436e-02	5.3939944159074838e-03	5.2232126994799528e-03	-1.6537723173045608e-04	7.1964836386629845e-03	-7.3618608703934409e-03	7.2791722545282123e-03	8.5390858213765008e-05	5.4820873340889302e-03	-2.7955038080594779e-22	5.4820873340889302e-03	-5.4820873340889302e-03
616                     	1.0656019268340897e-02	5.4219628983779838e-03	5.2340563699629144e-03	-1.8196011928800943e-04	7.2339175386086597e-03	-7.4158776578966698e-03	7.3248975982526648e-03	9.3953264207534377e-05	5.5021275960714447e-03	-2.8042361068751278e-22	5.5021275960714447e-03	-5.5021275960714447e-03
617                     	1.0698439403693591e-02	5.4494271679010045e-03	5.2490122357925877e-03	-1.9407268742144176e-04	7.2706338263036005e-03	-7.4647065137250423e-03	7.3676701700143218e-03	1.0020746605420856e-04	5.5240308032143406e-03	-2.8139271229183680e-22	5.5240308032143406e-03	-5.5240308032143406e-03
618                     	1.0743614700036389e-02	5.4760561075455853e-03	5.2675585924908024e-03	-2.0189949242646599e-04	7.3062479326322025e-03	-7.5081474250586686e-03	7.4071976788454355e-03	1.0424875752739099e-04	5.5473566098227060e-03	-2.8262198966438251e-22	5.5473566098227060e-03	-5.5473566098227060e-03
619                     	1.0789369650659478e-02	5.4996811097298348e-03	5.2896885409296429e-03	-2.0334723434449036e-04	7.3377953377663646e-03	-7.5411425721108550e-03	7.4394689549386103e-03	1.0499628440009624e-04	5.5709817150464006e-03	-2.8371482100219895e-22	5.5709817150464006e-03	-5.5709817150464006e-03
620                     	1.0830248765438137e-02	5.5180026358455864e-03	5.3122461295925516e-03	-1.9924522440958471e-04	7.3622523275738193e-03	-7.5614975519834038e-03	7.4618749397786120e-03	1.0287825312651762e-04	5.5920892318275361e-03	-2.8494132588265019e-22	5.5920892318275361e-03	-5.5920892318275361e-03
621                     	1.0858583396559493e-02	5.5264487810628166e-03	5.3321346154966767e-03	-1.8816498311151488e-04	7.3734424728174753e-03	-7.5616074559289904e-03	7.4675249643732329e-03	9.7157082783069684e-05	5.6067195315568624e-03	-2.8582256435123068e-22	5.6067195315568624e-03	-5.6067195315568624e-03
622                     	1.0869270998229194e-02	5.5230441574885495e-03	5.3462268407406437e-03	-1.7122183204069390e-04	7.3687834068865690e-03	-7.5400052389272632e-03	7.4543943229069161e-03	8.8408658373953172e-05	5.6122379664059275e-03	-2.8641965382967548e-22	5.6122379664059275e-03	-5.6122379664059275e-03
623                     	1.0857724043485893e-02	5.5050173356047507e-03	5.3527067078811422e-03	-1.4749067115007655e-04	7.3444810918007067e-03	-7.4919717629507825e-03	7.4182264273757450e-03	7.6155313861803984e-05	5.6062758133031774e-03	-2.8637255759165164e-22	5.6062758133031774e-03	-5.6062758133031774e-03
624                     	1.0820106744483986e-02	5.4720243649977532e-03	5.3480823794862329e-03	-1.2001977078014272e-04	7.3001576174466414e-03	-7.4201773882267849e-03	7.3601675028367132e-03	6.1970992755759901e-05	5.5868525020538254e-03	-2.8584298418273462e-22	5.5868525020538254e-03	-5.5868525020538254e-03
625                     	1.0759426462923881e-02	5.4258839142012089e-03	5.3335425487226725e-03	-8.9419170368456192e-05	7.2381875175125815e-03	-7.3276066878810381e-03	7.2828971026968102e-03	4.6170682739268312e-05	5.5555208534051395e-03	-2.8461849290541969e-22	5.5555208534051395e-03	-5.5555208534051395e-03
626                     	1.0681290312317007e-02	5.3707084646808676e-03	5.3105818476361383e-03	-5.8223875999010677e-05	7.1641397077165572e-03	-7.2223635837155671e-03	7.1932516457160617e-03	3.0063308522364970e-05	5.5151760436146623e-03	-2.8356180710437567e-22	5.5151760436146623e-03	-5.5151760436146623e-03
627                     	1.0590555821763622e-02	5.3094467273338058e-03	5.2811090944298164e-03	-2.7440872369053197e-05	7.0819033774246511e-03	-7.1093442497937040e-03	7.0956238136091771e-03	1.4168816451994768e-05	5.4683262086230467e-03	-2.8246405022597321e-22	5.4683262086230467e-03	-5.4683262086230467e-03
628                     	1.0496215775111169e-02	5.2476914779833652e-03	5.2485242971278033e-03	8.0646410822136916e-07	6.9990321965789229e-03	-6.9982257324707016e-03	6.9986289645248122e-03	-4.1640957221886351e-07	5.4196146812665507e-03	-2.8123311283551367e-22	5.4196146812665507e-03	-5.4196146812665507e-03
629                     	1.0410562985253086e-02	5.1914527833570295e-03	5.2191102018960571e-03	2.6782183775135235e-05	6.9235494381654416e-03	-6.8967672543903073e-03	6.9101583462778749e-03	-1.3828709269514283e-05	5.3753887309476722e-03	-2.8006766163344438e-22	5.3753887309476722e-03	-5.3753887309476722e-03
