# Force and moment coefficients
# dragDir               : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# liftDir               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# rollAxis              : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# yawAxis               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# magUInf               : 1.6000000000000000e+01
# lRef                  : 1.5300000000000000e+00
# Aref                  : 1.0000000000000000e+00
# CofR                  : (0.0000000000000000e+00 7.6500000000000001e-01 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
482                     	-4.1063371124596109e-03	4.1262967432359902e-02	-4.5369304544819501e-02	-8.3890744382964788e-02	4.4190860191324115e-02	-1.2808160457428888e-01	8.6136232382806516e-02	4.3316135988589702e-02	-2.1202655678713061e-03	-4.3238141943394836e-22	-2.1202655678713061e-03	2.1202655678713061e-03
483                     	-4.3042086374754955e-03	4.1243754096100919e-02	-4.5547962733576405e-02	-8.4045143512282441e-02	4.4147825608054206e-02	-1.2819296912033665e-01	8.6170397364195420e-02	4.3395858414838666e-02	-2.2224345252324518e-03	-4.2157898353901245e-22	-2.2224345252324518e-03	2.2224345252324518e-03
484                     	-4.5353649858620049e-03	4.1155756101169810e-02	-4.5691121087031820e-02	-8.4098558289840600e-02	4.4025166451785953e-02	-1.2812372474162656e-01	8.6074445596706253e-02	4.3423438594100819e-02	-2.3417897639418160e-03	-4.0433978371577912e-22	-2.3417897639418160e-03	2.3417897639418160e-03
485                     	-4.7887795342280975e-03	4.1003717435579193e-02	-4.5792496969807292e-02	-8.4049498759646388e-02	4.3829453455078125e-02	-1.2787895221472451e-01	8.5854202834901319e-02	4.3398107202693242e-02	-2.4726377987190832e-03	-3.8744272151870318e-22	-2.4726377987190832e-03	2.4726377987190832e-03
486                     	-5.0547636906855715e-03	4.0795172319348434e-02	-4.5849936010034002e-02	-8.3903174521490598e-02	4.3570073491094333e-02	-1.2747324801258492e-01	8.5521660751839632e-02	4.3322554164691218e-02	-2.6099760232951644e-03	-3.6468211146552842e-22	-2.6099760232951644e-03	2.6099760232951644e-03
487                     	-5.3221333795248921e-03	4.0541886356092391e-02	-4.5864019735617281e-02	-8.3671541974883329e-02	4.3261225543858917e-02	-1.2693276751874225e-01	8.5096996531300581e-02	4.3202953045854836e-02	-2.7480296534801722e-03	-3.4536546393731821e-22	-2.7480296534801722e-03	2.7480296534801722e-03
488                     	-5.5834219846592030e-03	4.0251714362879755e-02	-4.5835136347538948e-02	-8.3362583282873839e-02	4.2912342362348047e-02	-1.2627492564522189e-01	8.4593634003784973e-02	4.3043425355209351e-02	-2.8829433776998504e-03	-3.2050975075047208e-22	-2.8829433776998504e-03	2.8829433776998504e-03
489                     	-5.8279678110871105e-03	3.9936944367813927e-02	-4.5764912178901031e-02	-8.2989772478781060e-02	4.2538108894335465e-02	-1.2552788137311652e-01	8.4032995133726002e-02	4.2850928273357479e-02	-3.0092121377508613e-03	-3.0115417484317772e-22	-3.0092121377508613e-03	3.0092121377508613e-03
490                     	-6.0485791118760806e-03	3.9606378697438202e-02	-4.5654957809314285e-02	-8.2563192946412262e-02	4.2148863867232898e-02	-1.2471205681364517e-01	8.3430460340439036e-02	4.2630668253376240e-02	-3.1231225479621573e-03	-2.7905991011073646e-22	-3.1231225479621573e-03	3.1231225479621573e-03
491                     	-6.2390663879052155e-03	3.9270005451125287e-02	-4.5509071839030503e-02	-8.2096195097429228e-02	4.1756436644788279e-02	-1.2385263174221750e-01	8.2804534193502893e-02	4.2389538645077898e-02	-3.2214787231667464e-03	-2.6337987220336899e-22	-3.2214787231667464e-03	3.2214787231667464e-03
492                     	-6.3939491366336041e-03	3.8937287503899340e-02	-4.5331236640532943e-02	-8.1601798696823657e-02	4.1371879729460041e-02	-1.2297367842628369e-01	8.2172779077871863e-02	4.2134262072216142e-02	-3.3014508613990498e-03	-2.4660340413446280e-22	-3.3014508613990498e-03	3.3014508613990498e-03
493                     	-6.5056066439010268e-03	3.8623127163143700e-02	-4.5128733807044734e-02	-8.1101485623030753e-02	4.1012420533310737e-02	-1.2211390615634149e-01	8.1563163344826120e-02	4.1875930485094220e-02	-3.3591040841057600e-03	-2.3778167054932849e-22	-3.3591040841057600e-03	3.3591040841057600e-03
494                     	-6.5702888947924646e-03	3.8339398122144139e-02	-4.4909687016936602e-02	-8.0614620419489413e-02	4.0691587567864861e-02	-1.2130620798735428e-01	8.0998897777609574e-02	4.1624542569540367e-02	-3.3925021090758438e-03	-2.2860673016883511e-22	-3.3925021090758438e-03	3.3925021090758438e-03
495                     	-6.5860183305451294e-03	3.8095521046440504e-02	-4.4681539376985636e-02	-8.0157533194836705e-02	4.0419931715033025e-02	-1.2057746490986973e-01	8.0498698312451378e-02	4.1388530211713070e-02	-3.4006238438762369e-03	-2.2776887874676042e-22	-3.4006238438762369e-03	3.4006238438762369e-03
496                     	-6.5515021486945643e-03	3.7903881173623699e-02	-4.4455383322318257e-02	-7.9752958657462777e-02	4.0211494566851802e-02	-1.1996445322431458e-01	8.0087973895583184e-02	4.1179632247970978e-02	-3.3828017630514484e-03	-2.2702708551368408e-22	-3.3828017630514484e-03	3.3828017630514484e-03
497                     	-6.4662832502254373e-03	3.7776824796407468e-02	-4.4243108046632909e-02	-7.9424365348007356e-02	4.0079906024924512e-02	-1.1950427137293188e-01	7.9792088698928190e-02	4.1009966421520189e-02	-3.3387998481556221e-03	-2.3465287947336194e-22	-3.3387998481556221e-03	3.3387998481556221e-03
498                     	-6.3365220318606207e-03	3.7710732064785452e-02	-4.4047254096646074e-02	-7.9170708118348310e-02	4.0020549460652095e-02	-1.1919125757900040e-01	7.9605903519826243e-02	4.0878993080715763e-02	-3.2717989576273839e-03	-2.4193792407517132e-22	-3.2717989576273839e-03	3.2717989576273839e-03
499                     	-6.1661667463227231e-03	3.7710930049087578e-02	-4.3877096795410298e-02	-7.9006127260811451e-02	4.0038905225507862e-02	-1.1904503248631930e-01	7.9541968855913581e-02	4.0794013422248941e-02	-3.1838377317613990e-03	-2.5666773626843013e-22	-3.1838377317613990e-03	3.1838377317613990e-03
500                     	-5.9610390718961119e-03	3.7776634273567297e-02	-4.3737673345463413e-02	-7.8934740922225868e-02	4.0133713258703685e-02	-1.1906845418092954e-01	7.9601083719816612e-02	4.0757153809515355e-02	-3.0779221351620429e-03	-2.6983802500541972e-22	-3.0779221351620429e-03	3.0779221351620429e-03
501                     	-5.7277083100996141e-03	3.7908897120651465e-02	-4.3636605430751069e-02	-7.8964948673193772e-02	4.0305274088650846e-02	-1.1927022276184462e-01	7.9787748425247731e-02	4.0772751275701270e-02	-2.9574441601167871e-03	-2.8879416705501151e-22	-2.9574441601167871e-03	2.9574441601167871e-03
502                     	-5.4739234507698020e-03	3.8105448355634661e-02	-4.3579371806404463e-02	-7.9099857498683368e-02	4.0550301502579301e-02	-1.1965015900126268e-01	8.0100230251920979e-02	4.0842410081019562e-02	-2.8264049190249306e-03	-3.0521278771474562e-22	-2.8264049190249306e-03	2.8264049190249306e-03
503                     	-5.2161496804322563e-03	3.8347309315666094e-02	-4.3563458996098342e-02	-7.9318655390505963e-02	4.0845763199195508e-02	-1.2016441858970146e-01	8.0505090894448489e-02	4.0955384155882221e-02	-2.6933060441447542e-03	-3.2658044479736588e-22	-2.6933060441447542e-03	2.6933060441447542e-03
504                     	-4.9609740973477956e-03	3.8627290232570749e-02	-4.3588264329918545e-02	-7.9613796506714227e-02	4.1183278970374208e-02	-1.2079707547708843e-01	8.0990177223731322e-02	4.1107777281244644e-02	-2.5615487169312182e-03	-3.4377164377778739e-22	-2.5615487169312182e-03	2.5615487169312182e-03
505                     	-4.7183741125818388e-03	3.8933732465268260e-02	-4.3652106577850097e-02	-7.9972363124032192e-02	4.1548743099723666e-02	-1.2152110622375586e-01	8.1534924661739769e-02	4.1292919521559182e-02	-2.4362846725095753e-03	-3.6433197593288016e-22	-2.4362846725095753e-03	2.4362846725095753e-03
506                     	-4.4964377142772821e-03	3.9257486998737955e-02	-4.3753924713015237e-02	-8.0384468303153447e-02	4.1931395314307153e-02	-1.2231586361746059e-01	8.2123629465883877e-02	4.1505705855876596e-02	-2.3216900616202935e-03	-3.7901694561802706e-22	-2.3216900616202935e-03	2.3216900616202935e-03
507                     	-4.3023010570738453e-03	3.9588280631006570e-02	-4.3890581688080410e-02	-8.0837126169748835e-02	4.2318937924545802e-02	-1.2315606409429464e-01	8.2737501009420220e-02	4.1739431159543490e-02	-2.2214495654172130e-03	-3.9681732179792050e-22	-2.2214495654172130e-03	2.2214495654172130e-03
508                     	-4.1399702128292548e-03	3.9919575240812022e-02	-4.4059545453641276e-02	-8.1321553583869360e-02	4.2703689654137483e-02	-1.2402524323800684e-01	8.3364466446072163e-02	4.1989560347226652e-02	-2.1376316785196832e-03	-4.0892187900025296e-22	-2.1376316785196832e-03	2.1376316785196832e-03
509                     	-4.0205188792231403e-03	4.0229797137240786e-02	-4.4250316016463925e-02	-8.1806691851372376e-02	4.3060305417591697e-02	-1.2486699726896408e-01	8.3963651343277892e-02	4.2240056576852356e-02	-2.0759541925400530e-03	-4.2324116505606111e-22	-2.0759541925400530e-03	2.0759541925400530e-03
510                     	-3.9455342810832865e-03	4.0512225626069626e-02	-4.4457759907152915e-02	-8.2281061940399011e-02	4.3381382473754213e-02	-1.2566244441415325e-01	8.4521913443953725e-02	4.2484992766611274e-02	-2.0372366549384329e-03	-4.2985656231725404e-22	-2.0372366549384329e-03	2.0372366549384329e-03
511                     	-3.9168250564122001e-03	4.0760364521847288e-02	-4.4677189578259481e-02	-8.2733834033647660e-02	4.3659366587223358e-02	-1.2639320062087100e-01	8.5026283604047181e-02	4.2718777050053384e-02	-2.0224129376246020e-03	-4.3790866125976034e-22	-2.0224129376246020e-03	2.0224129376246020e-03
512                     	-3.9380127614851417e-03	4.0957167097532172e-02	-4.4895179859017316e-02	-8.3135500533873641e-02	4.3875095539037748e-02	-1.2701059607291137e-01	8.5442845805974568e-02	4.2926173478274744e-02	-2.0333529944923270e-03	-4.3763779802654239e-22	-2.0333529944923270e-03	2.0333529944923270e-03
513                     	-4.0062662400719663e-03	4.1101799408168611e-02	-4.5108065648240582e-02	-8.3481704769813966e-02	4.4027761495869795e-02	-1.2750946626568377e-01	8.5768613880776778e-02	4.3104932528204597e-02	-2.0685949867038263e-03	-4.3797731221624965e-22	-2.0685949867038263e-03	2.0685949867038263e-03
514                     	-4.1207759304083260e-03	4.1181224373193499e-02	-4.5302000303601819e-02	-8.3746413769301545e-02	4.4103098974721623e-02	-1.2784951274402317e-01	8.5976305859372396e-02	4.3241612338397656e-02	-2.1277209052435143e-03	-4.3034295693274406e-22	-2.1277209052435143e-03	2.1277209052435143e-03
515                     	-4.2766552347732259e-03	4.1195895831703376e-02	-4.5472551066476595e-02	-8.3925774527984304e-02	4.4102034328958713e-02	-1.2802780885694301e-01	8.6064921592950858e-02	4.3334223449089986e-02	-2.2082076048829070e-03	-4.2365544165691445e-22	-2.2082076048829070e-03	2.2082076048829070e-03
516                     	-4.4698937659222275e-03	4.1141837397688404e-02	-4.5611731163610635e-02	-8.4008202467587223e-02	4.4020735383218365e-02	-1.2802893785080557e-01	8.6024836617011977e-02	4.3376784280649519e-02	-2.3079843627964443e-03	-4.0954556141199008e-22	-2.3079843627964443e-03	2.3079843627964443e-03
517                     	-4.6939371353999833e-03	4.1018521285408442e-02	-4.5712458420808434e-02	-8.3986328449691186e-02	4.3859424874658777e-02	-1.2784575332434997e-01	8.5852589099504370e-02	4.3365489853108438e-02	-2.4236668869058748e-03	-3.9679530636014023e-22	-2.4236668869058748e-03	2.4236668869058748e-03
518                     	-4.9379882472764952e-03	4.0832314970093576e-02	-4.5770303217370079e-02	-8.3862029004316205e-02	4.3626600163077262e-02	-1.2748862916739345e-01	8.5557614665235357e-02	4.3301309093731824e-02	-2.5496802061100855e-03	-3.7718325908938152e-22	-2.5496802061100855e-03	2.5496802061100855e-03
519                     	-5.1921497772423461e-03	4.0594175359329597e-02	-4.5786325136571944e-02	-8.3646940353626145e-02	4.3335444849481861e-02	-1.2698238520310798e-01	8.5158915026294926e-02	4.3190250247950771e-02	-2.6809139372689261e-03	-3.6016266702149702e-22	-2.6809139372689261e-03	2.6809139372689261e-03
520                     	-5.4462136451544413e-03	4.0315090113198629e-02	-4.5761303758353064e-02	-8.3352457356629120e-02	4.2999264287192286e-02	-1.2635172164382141e-01	8.4675492965506846e-02	4.3038196935775846e-02	-2.8120972416156883e-03	-3.3787150616530221e-22	-2.8120972416156883e-03	2.8120972416156883e-03
521                     	-5.6940420993396136e-03	4.0001063815632211e-02	-4.5695105914971820e-02	-8.2984265625205167e-02	4.2625246953347018e-02	-1.2560951257855218e-01	8.4117379765949601e-02	4.2848084865302012e-02	-2.9400609532537940e-03	-3.1834059853226574e-22	-2.9400609532537940e-03	2.9400609532537940e-03
522                     	-5.9251868882851735e-03	3.9663104105800581e-02	-4.5588290994085762e-02	-8.2553566141029211e-02	4.2226674536534003e-02	-1.2478024067756321e-01	8.3503457607048609e-02	4.2625697549943171e-02	-3.0594102233629317e-03	-2.9586800985725120e-22	-3.0594102233629317e-03	3.0594102233629317e-03
523                     	-6.1323057621577347e-03	3.9310683262822492e-02	-4.5442989024980222e-02	-8.2071594050846949e-02	4.1814644640283984e-02	-1.2388623869113094e-01	8.2850441665707458e-02	4.2376836143901357e-02	-3.1663539556239283e-03	-2.7870185169269230e-22	-3.1663539556239283e-03	3.1663539556239283e-03
524                     	-6.3092025919890393e-03	3.8954324910494227e-02	-4.5263527502483268e-02	-8.1552730501174453e-02	4.1401550719155217e-02	-1.2295428122032968e-01	8.2177915969742443e-02	4.2108926206488748e-02	-3.2576928416152553e-03	-2.6067161079802258e-22	-3.2576928416152553e-03	3.2576928416152553e-03
525                     	-6.4499926848211320e-03	3.8601718025290783e-02	-4.5051710710111915e-02	-8.1006168332383555e-02	4.0996416379890044e-02	-1.2200258471227360e-01	8.1499500546081821e-02	4.1826714367701349e-02	-3.3303883797442444e-03	-2.4695046095067468e-22	-3.3303883797442444e-03	3.3303883797442444e-03
526                     	-6.5471622512541785e-03	3.8269988373978950e-02	-4.4817150625233122e-02	-8.0457799157465065e-02	4.0619019684227757e-02	-1.2107681884169282e-01	8.0847919262960283e-02	4.1543569499606040e-02	-3.3805609009743870e-03	-2.3543834261808874e-22	-3.3805609009743870e-03	3.3805609009743870e-03
527                     	-6.5962360864150436e-03	3.7973593445980523e-02	-4.4569829532395570e-02	-7.9931289339819980e-02	4.0285813856288516e-02	-1.2021710319610850e-01	8.0251458526198513e-02	4.1271711489188047e-02	-3.4058996786064579e-03	-2.3107725478577777e-22	-3.4058996786064579e-03	3.4058996786064579e-03
528                     	-6.5967418060620970e-03	3.7718993152803110e-02	-4.4315734958865205e-02	-7.9438692411931938e-02	4.0003950755156573e-02	-1.1944264316708851e-01	7.9723296961122542e-02	4.1017364055834157e-02	-3.4061608018229107e-03	-2.2678026045811262e-22	-3.4061608018229107e-03	3.4061608018229107e-03
529                     	-6.5452638530198344e-03	3.7523421914383251e-02	-4.4068685767403082e-02	-7.9010078957679072e-02	3.9792938674106285e-02	-1.1880301763178534e-01	7.9297978152945814e-02	4.0796053840893166e-02	-3.3795806822782097e-03	-2.3146943907741846e-22	-3.3795806822782097e-03	3.3795806822782097e-03
530                     	-6.4440335865719751e-03	3.7393939716576681e-02	-4.3837973303148654e-02	-7.8661282860873247e-02	3.9660354930152603e-02	-1.1832163779102586e-01	7.8990996360589233e-02	4.0615956509862668e-02	-3.3273114597332414e-03	-2.3628542856246372e-22	-3.3273114597332414e-03	3.3273114597332414e-03
531                     	-6.2978279076978247e-03	3.7331420717301063e-02	-4.3629248624998888e-02	-7.8398622844125923e-02	3.9606691059672398e-02	-1.1800531390379833e-01	7.8806002481735360e-02	4.0480334671149976e-02	-3.2518196386152132e-03	-2.4879687605629561e-22	-3.2518196386152132e-03	3.2518196386152132e-03
532                     	-6.1133900520727235e-03	3.7333679161663413e-02	-4.3447069213736138e-02	-7.8224395578709749e-02	3.9628974312917287e-02	-1.1785336989162704e-01	7.8741172102272161e-02	4.0390374187699772e-02	-3.1565870203512747e-03	-2.6035078776613124e-22	-3.1565870203512747e-03	3.1565870203512747e-03
533                     	-5.8962550796847757e-03	3.7401124199780374e-02	-4.3297379279465149e-02	-7.8144753369142644e-02	3.9727071722794181e-02	-1.1787182509193682e-01	7.8799448407365497e-02	4.0349251739622762e-02	-3.0444715770921419e-03	-2.7846618555143269e-22	-3.0444715770921419e-03	3.0444715770921419e-03
534                     	-5.6530434202566341e-03	3.7534888769280246e-02	-4.3187932189536878e-02	-7.8168301308221805e-02	3.9901492333958524e-02	-1.1806979364218032e-01	7.8985642988069427e-02	4.0361410479408562e-02	-2.9188917006553834e-03	-2.9372857211020863e-22	-2.9188917006553834e-03	2.9188917006553834e-03
535                     	-5.3900573371722243e-03	3.7735299416182526e-02	-4.3125356753354757e-02	-7.8301774645184827e-02	4.0151878457190517e-02	-1.1845365310237534e-01	7.9302765779782930e-02	4.0430328084768645e-02	-2.7831015008928468e-03	-3.1559634528714916e-22	-2.7831015008928468e-03	2.7831015008928468e-03
536                     	-5.1261517841174990e-03	3.7979984557849011e-02	-4.3106136341966514e-02	-7.8520104415644179e-02	4.0451248914136963e-02	-1.1897135332978115e-01	7.9711301121959052e-02	4.0543060449907763e-02	-2.6468365421260286e-03	-3.3299871316718978e-22	-2.6468365421260286e-03	2.6468365421260286e-03
537                     	-4.8655790450391817e-03	3.8262487633652947e-02	-4.3128066678692130e-02	-7.8814903859422650e-02	4.0792140011736311e-02	-1.1960704387115896e-01	8.0199591941447643e-02	4.0695277156172542e-02	-2.5122924480921278e-03	-3.5514087170087009e-22	-2.5122924480921278e-03	2.5122924480921278e-03
538                     	-4.6217229810108429e-03	3.8567443643927897e-02	-4.3189166624938741e-02	-7.9169375766687283e-02	4.1156112471475242e-02	-1.2032548823816251e-01	8.0740800354818884e-02	4.0878305134433315e-02	-2.3863798398683447e-03	-3.7206230941032957e-22	-2.3863798398683447e-03	2.3863798398683447e-03
539                     	-4.3977432813019314e-03	3.8892865402783861e-02	-4.3290608684085789e-02	-7.9582731236019402e-02	4.1540743768826133e-02	-1.2112347500484552e-01	8.1332109386835827e-02	4.1091737043434821e-02	-2.2707301909990307e-03	-3.9168910978720481e-22	-2.2707301909990307e-03	2.2707301909990307e-03
540                     	-4.2028479544850977e-03	3.9225784705981856e-02	-4.3428632660466954e-02	-8.0038771247257348e-02	4.1930640503872130e-02	-1.2196941175112948e-01	8.1950026127500797e-02	4.1327208683224405e-02	-2.1700979634269447e-03	-4.0566664262629085e-22	-2.1700979634269447e-03	2.1700979634269447e-03
541                     	-4.0424182889040811e-03	3.9557005451398966e-02	-4.3599423740303053e-02	-8.0524896622344411e-02	4.2314877084158029e-02	-1.2283977370650243e-01	8.2577325395330234e-02	4.1578214595851010e-02	-2.0872617308720408e-03	-4.2151152511040537e-22	-2.0872617308720408e-03	2.0872617308720408e-03
542                     	-3.9244419257570351e-03	3.9871181616368247e-02	-4.3795623542125288e-02	-8.1019121450946308e-02	4.2675663158966898e-02	-1.2369478460991319e-01	8.3185223884440052e-02	4.1833402579246767e-02	-2.0263458309464455e-03	-4.3076045131971851e-22	-2.0263458309464455e-03	2.0263458309464455e-03
543                     	-3.8530526764403452e-03	4.0156921198247250e-02	-4.4009973874687594e-02	-8.1503385735183662e-02	4.2999957568819233e-02	-1.2450334330400291e-01	8.3751650436411057e-02	4.2083447536467422e-02	-1.9894847152861898e-03	-4.4064324144054403e-22	-1.9894847152861898e-03	1.9894847152861898e-03
544                     	-3.8282554850605438e-03	4.0408585879598433e-02	-4.4236841364658983e-02	-8.1966774483362953e-02	4.3281443121168876e-02	-1.2524821760453181e-01	8.4264830362850346e-02	4.2322713622128708e-02	-1.9766809367306073e-03	-4.4358746474549681e-22	-1.9766809367306073e-03	1.9766809367306073e-03
545                     	-3.8524341985878884e-03	4.0612814454439698e-02	-4.4465248653027582e-02	-8.2385719338243707e-02	4.3504959146036366e-02	-1.2589067848428009e-01	8.4697818815158213e-02	4.2539031553733640e-02	-1.9891653705127041e-03	-4.4683609011442137e-22	-1.9891653705127041e-03	1.9891653705127041e-03
546                     	-3.9242354469827614e-03	4.0763093774361749e-02	-4.4687329221344517e-02	-8.2746295685715815e-02	4.3663488554029690e-02	-1.2640978423974550e-01	8.5036636396887591e-02	4.2725211497853133e-02	-2.0262392177231234e-03	-4.4273741453866611e-22	-2.0262392177231234e-03	2.0262392177231234e-03
547                     	-4.0415341356274184e-03	4.0852076283922581e-02	-4.4893610419549999e-02	-8.3032215605261264e-02	4.3749090123642954e-02	-1.2678130572890423e-01	8.5265197926273587e-02	4.2872843351736287e-02	-2.0868052072847520e-03	-4.3841563431042166e-22	-2.0868052072847520e-03	2.0868052072847520e-03
548                     	-4.2008159525335730e-03	4.0875642849015487e-02	-4.5076458801549056e-02	-8.3232098433774507e-02	4.3757643308541427e-02	-1.2698974174231595e-01	8.5373692525428688e-02	4.2976050825282275e-02	-2.1690487598049180e-03	-4.2639693317160624e-22	-2.1690487598049180e-03	2.1690487598049180e-03
549                     	-4.3960359667106052e-03	4.0833841436844071e-02	-4.5229877403554671e-02	-8.3340183434056955e-02	4.3689845157871506e-02	-1.2703002859192847e-01	8.5359936874899983e-02	4.3031859420199367e-02	-2.2698486364061306e-03	-4.1522599646781981e-22	-2.2698486364061306e-03	2.2698486364061306e-03
550                     	-4.6212012496185551e-03	4.0724850379993904e-02	-4.5346051629612458e-02	-8.3347139287783339e-02	4.3544479036947720e-02	-1.2689161832473106e-01	8.5218048680839389e-02	4.3035451004803181e-02	-2.3861104491494480e-03	-3.9715383060969515e-22	-2.3861104491494480e-03	2.3861104491494480e-03
551                     	-4.8655940025776464e-03	4.0555769445100344e-02	-4.5421363447677991e-02	-8.3256337548070103e-02	4.3330690046764576e-02	-1.2658702759483467e-01	8.4958858820799621e-02	4.2988566446389168e-02	-2.5123001712655823e-03	-3.8118160135811846e-22	-2.5123001712655823e-03	2.5123001712655823e-03
552                     	-5.1196514872256889e-03	4.0334614324821355e-02	-4.5454265812047041e-02	-8.3074042157853550e-02	4.3058423321408794e-02	-1.2613246547926235e-01	8.4595444400335562e-02	4.2894440068434202e-02	-2.6434801796786250e-03	-3.5980046360599407e-22	-2.6434801796786250e-03	2.6434801796786250e-03
553                     	-5.3719602312117922e-03	4.0074888892210593e-02	-4.5446849123422388e-02	-8.2815353901214195e-02	4.2743775094950302e-02	-1.2555912899616450e-01	8.4151452045557407e-02	4.2760869007816490e-02	-2.7737572435668745e-03	-3.4199551815785911e-22	-2.7737572435668745e-03	2.7737572435668745e-03
554                     	-5.6175143355226614e-03	3.9780549946629086e-02	-4.5398064282151748e-02	-8.2483088462047341e-02	4.2391659150949730e-02	-1.2487474761299708e-01	8.3633203381973401e-02	4.2589307114390414e-02	-2.9005466176881679e-03	-3.1952173458736584e-22	-2.9005466176881679e-03	2.9005466176881679e-03
555                     	-5.8457555292616746e-03	3.9463638297280085e-02	-4.5309393826541762e-02	-8.2090341233827441e-02	4.2016411639677877e-02	-1.2410675287350531e-01	8.3061582256591590e-02	4.2386516061910920e-02	-3.0183966458279263e-03	-3.0181164716274760e-22	-3.0183966458279263e-03	3.0183966458279263e-03
556                     	-6.0496250684691326e-03	3.9133830834300470e-02	-4.5183455902769606e-02	-8.1649018169441270e-02	4.1629544921733166e-02	-1.2327856309117444e-01	8.2454054006453809e-02	4.2158643368535038e-02	-3.1236626170526882e-03	-2.8184737891543525e-22	-3.1236626170526882e-03	3.1236626170526882e-03
557                     	-6.2229260452986322e-03	3.8801115529852770e-02	-4.5024041575151406e-02	-8.1172462259909095e-02	4.1242668276722821e-02	-1.2241513053663192e-01	8.1828899406677369e-02	4.1912578552502092e-02	-3.2131448207751126e-03	-2.6831839385262826e-22	-3.2131448207751126e-03	3.2131448207751126e-03
558                     	-6.3613388749424894e-03	3.8472681710560952e-02	-4.4834020585503433e-02	-8.0670414248720582e-02	4.0864284257593107e-02	-1.2153469850631370e-01	8.1199491381953398e-02	4.1653351148032189e-02	-3.2846128831402403e-03	-2.5305418680654490e-22	-3.2846128831402403e-03	3.2846128831402403e-03
559                     	-6.4570620410450887e-03	3.8165081422749679e-02	-4.4622143463794769e-02	-8.0167375997729801e-02	4.0513510317739969e-02	-1.2068088631546978e-01	8.0597198316604876e-02	4.1393612443272221e-02	-3.3340385702128254e-03	-2.4560900430346143e-22	-3.3340385702128254e-03	3.3340385702128254e-03
560                     	-6.5074238532308185e-03	3.7887359812148719e-02	-4.4394783665379543e-02	-7.9678278177606490e-02	4.0200648140302837e-02	-1.1987892631790933e-01	8.0039787229106082e-02	4.1141071738764128e-02	-3.3600423817335568e-03	-2.3747609908503017e-22	-3.3600423817335568e-03	3.3600423817335568e-03
561                     	-6.5087902715490666e-03	3.7652335483193432e-02	-4.4161125754742500e-02	-7.9224427654457016e-02	3.9940177601427755e-02	-1.1916460525588476e-01	7.9552391428656263e-02	4.0906730618967969e-02	-3.3607479179893884e-03	-2.3778146463202363e-22	-3.3607479179893884e-03	3.3607479179893884e-03
562                     	-6.4597026669797981e-03	3.7471197381966366e-02	-4.3930900048946162e-02	-7.8826081689427965e-02	3.9744645604303713e-02	-1.1857072729373168e-01	7.9157686449017703e-02	4.0701048715456267e-02	-3.3354020306627786e-03	-2.3800979239644726e-22	-3.3354020306627786e-03	3.3354020306627786e-03
563                     	-6.3619754376637496e-03	3.7352993222460766e-02	-4.3714968660124510e-02	-7.8502520050857991e-02	3.9623872383653294e-02	-1.1812639243451128e-01	7.8875132409082283e-02	4.0533980941292638e-02	-3.2849415658525219e-03	-2.4638995629626973e-22	-3.2849415658525219e-03	3.2849415658525219e-03
564                     	-6.2203681013305789e-03	3.7298885312073538e-02	-4.3519253413404110e-02	-7.8260602689861153e-02	3.9578843573462093e-02	-1.1783944626332325e-01	7.8709144918392676e-02	4.0409069362738824e-02	-3.2118240523210219e-03	-2.5379542944263777e-22	-3.2118240523210219e-03	3.2118240523210219e-03
565                     	-6.0390995217811218e-03	3.7311492964303798e-02	-4.3350592486084930e-02	-7.8109487809553679e-02	3.9611969098078195e-02	-1.1772145690763187e-01	7.8666713002855035e-02	4.0331042725194367e-02	-3.1182278576516839e-03	-2.6838840798785797e-22	-3.1182278576516839e-03	3.1182278576516839e-03
566                     	-5.8221497978772126e-03	3.7391924558030518e-02	-4.3214074355907732e-02	-7.8055176163497192e-02	3.9724184606880243e-02	-1.1777936077037743e-01	7.8751772688628832e-02	4.0302999456969128e-02	-3.0062080655705830e-03	-2.8186764208253377e-22	-3.0062080655705830e-03	3.0062080655705830e-03
567                     	-5.5807375981786790e-03	3.7538537392557032e-02	-4.3119274990735722e-02	-7.8105349966099996e-02	3.9912309116293988e-02	-1.1801765908239398e-01	7.8964984099343979e-02	4.0328906191646377e-02	-2.8815573219353979e-03	-3.0162502462164649e-22	-2.8815573219353979e-03	2.8815573219353979e-03
568                     	-5.3209391525342988e-03	3.7747695830895663e-02	-4.3068634983429964e-02	-7.8258851991087480e-02	4.0171868515816000e-02	-1.1843072050690348e-01	7.9301294511359741e-02	4.0408165407162813e-02	-2.7474130264719581e-03	-3.1877696184862428e-22	-2.7474130264719581e-03	2.7474130264719581e-03
