# Force and moment coefficients
# dragDir               : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# liftDir               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# rollAxis              : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# yawAxis               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# magUInf               : 1.6000000000000000e+01
# lRef                  : 1.5300000000000000e+00
# Aref                  : 1.0000000000000000e+00
# CofR                  : (0.0000000000000000e+00 7.6500000000000001e-01 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
248                     	8.7485639684211896e-03	7.7178038490575756e-03	1.0307601193636140e-03	-6.4754284217922540e-03	9.9606454447228650e-03	-1.6436073866515119e-02	1.3198359655618991e-02	3.3435218648469808e-03	4.5172323758514623e-03	5.0548264418125079e-22	4.5172323758514623e-03	-4.5172323758514623e-03
249                     	8.8552827473977885e-03	7.8027782310099861e-03	1.0525045163878033e-03	-6.5366574578303426e-03	1.0069459003457730e-02	-1.6606116461288071e-02	1.3337787732372900e-02	3.3751368573110910e-03	4.5723355362380733e-03	5.1093063875430203e-22	4.5723355362380733e-03	-4.5723355362380733e-03
250                     	8.9777219368020848e-03	7.9029983452174307e-03	1.0747235915846520e-03	-6.6121901095304771e-03	1.0198012764873773e-02	-1.6810202874404250e-02	1.3504107819639011e-02	3.4141373768163900e-03	4.6355557712899646e-03	5.1547152008794292e-22	4.6355557712899646e-03	-4.6355557712899646e-03
251                     	9.1092269027071623e-03	8.0122601501872951e-03	1.0969667525198678e-03	-6.6964549990070690e-03	1.0338288659256406e-02	-1.7034743658263476e-02	1.3686516158759942e-02	3.4576466988337135e-03	4.7034570281952043e-03	5.2222869986927320e-22	4.7034570281952043e-03	-4.7034570281952043e-03
252                     	9.2422712090307804e-03	8.1237217458737920e-03	1.1185494631569884e-03	-6.7834896155422215e-03	1.0481502231323147e-02	-1.7264991846865370e-02	1.3873247039094257e-02	3.5025861413584018e-03	4.7721531079309232e-03	5.2803081623214739e-22	4.7721531079309232e-03	-4.7721531079309232e-03
253                     	9.3708095906041601e-03	8.2320676448586760e-03	1.1387419457454841e-03	-6.8688533668627757e-03	1.0620788172229589e-02	-1.7489641539092365e-02	1.4055214855660976e-02	3.5466628495565960e-03	4.8385225990701221e-03	5.3548069049651022e-22	4.8385225990701221e-03	-4.8385225990701221e-03
254                     	9.4915155179711493e-03	8.3328547807508778e-03	1.1586607372202720e-03	-6.9471625864568559e-03	1.0750316715440581e-02	-1.7697479301897436e-02	1.4223898008669009e-02	3.5870970217653027e-03	4.9008478818282431e-03	5.4270016798964943e-22	4.9008478818282431e-03	-4.9008478818282431e-03
255                     	9.6009382918125236e-03	8.4234052262712345e-03	1.1775330655412902e-03	-7.0165724088081076e-03	1.0866668634455134e-02	-1.7883241043263241e-02	1.4374954838859188e-02	3.6229360803649714e-03	4.9573472225698662e-03	5.5008633296196480e-22	4.9573472225698662e-03	-4.9573472225698662e-03
256                     	9.6899808950400151e-03	8.4957079099627787e-03	1.1942729850772358e-03	-7.0703768576423302e-03	1.0959505298770782e-02	-1.8029882156413112e-02	1.4494693727591946e-02	3.6507174624427719e-03	5.0033234686807900e-03	5.5658474259935251e-22	5.0033234686807900e-03	-5.0033234686807900e-03
257                     	9.7583003232199275e-03	8.5489777143167439e-03	1.2093226089031838e-03	-7.1073875387865490e-03	1.1027786452844034e-02	-1.8135173991630584e-02	1.4581480222237308e-02	3.6698275527067802e-03	5.0385995132965671e-03	5.6229513373003092e-22	5.0385995132965671e-03	-5.0385995132965671e-03
258                     	9.8023094131472512e-03	8.5801757853667410e-03	1.2221336277805099e-03	-7.1251927222195774e-03	1.1067573837643440e-02	-1.8192766559863016e-02	1.4630170198753229e-02	3.6790210787931159e-03	5.0613231610368179e-03	5.6679493343270122e-22	5.0613231610368179e-03	-5.0613231610368179e-03
259                     	9.8197215767842540e-03	8.5878768468128138e-03	1.2318447299714411e-03	-7.1232462903590482e-03	1.1077048218629234e-02	-1.8200294508988284e-02	1.4638671363808758e-02	3.6780160584206859e-03	5.0703137553330469e-03	5.6953126676864453e-22	5.0703137553330469e-03	-5.0703137553330469e-03
260                     	9.8099020013712405e-03	8.5715210468582312e-03	1.2383809545130093e-03	-7.1010786970178499e-03	1.1055481454163256e-02	-1.8156560151181108e-02	1.4606020802672183e-02	3.6665700461726109e-03	5.0652435170478972e-03	5.7128306723737082e-22	5.0652435170478972e-03	-5.0652435170478972e-03
261                     	9.7699368966759730e-03	8.5290090752481382e-03	1.2409278214278348e-03	-7.0574457711044735e-03	1.1000115534976146e-02	-1.8057561306080622e-02	1.4528838420528383e-02	3.6440406269101513e-03	5.0446079401137390e-03	5.7062412730270085e-22	5.0446079401137390e-03	-5.0446079401137390e-03
262                     	9.7009602425236919e-03	8.4613924515162236e-03	1.2395677910074670e-03	-6.9932859054293618e-03	1.0912302238554670e-02	-1.7905588143984030e-02	1.4408945191269349e-02	3.6109123302543785e-03	5.0089925435253049e-03	5.6906972556500269e-22	5.0089925435253049e-03	-5.0089925435253049e-03
263                     	9.6049831287078578e-03	8.3710575683323043e-03	1.2339255603755536e-03	-6.9112734001100145e-03	1.0795207459297570e-02	-1.7706480859407583e-02	1.4250844159352577e-02	3.5685660039783758e-03	4.9594357331236632e-03	5.6488258471560813e-22	4.9594357331236632e-03	-4.9594357331236632e-03
264                     	9.4843532080038182e-03	8.2591715883628090e-03	1.2251816196410092e-03	-6.8113953494584522e-03	1.0650235679301486e-02	-1.7461631028759941e-02	1.4055933354030712e-02	3.5169949843609004e-03	4.8971496956359602e-03	5.6056487947310337e-22	4.8971496956359602e-03	-4.8971496956359602e-03
265                     	9.3495203779615805e-03	8.1357127980872385e-03	1.2138075798743442e-03	-6.7028575847251515e-03	1.0490318646108419e-02	-1.7193176230833572e-02	1.3841747438470995e-02	3.4609526091064465e-03	4.8275301297971591e-03	5.5406623864288825e-22	4.8275301297971591e-03	-4.8275301297971591e-03
266                     	9.2021575304844470e-03	8.0020166564260999e-03	1.2001408740583471e-03	-6.5866265487485214e-03	1.0317181755349651e-02	-1.6903808304098173e-02	1.3610495029723911e-02	3.4009378911838764e-03	4.7514408163939290e-03	5.4798151069317776e-22	4.7514408163939290e-03	-4.7514408163939290e-03
267                     	9.0506007088850902e-03	7.8655376739751471e-03	1.1850630349099437e-03	-6.4690672137783303e-03	1.0140511189928491e-02	-1.6609578403706825e-02	1.3375044796817658e-02	3.3402373195326020e-03	4.6731859869406679e-03	5.4032453231743039e-22	4.6731859869406679e-03	-4.6731859869406679e-03
268                     	8.9017720386836714e-03	7.7320517206694063e-03	1.1697203180142646e-03	-6.3546626873812453e-03	9.9678008723217849e-03	-1.6322463559703029e-02	1.3145132216012408e-02	3.2811657013275711e-03	4.5963398108235963e-03	5.3335833595066874e-22	4.5963398108235963e-03	-4.5963398108235963e-03
269                     	8.7607705276014410e-03	7.6061353526581050e-03	1.1546351749433361e-03	-6.2473387796858236e-03	9.8050231241621696e-03	-1.6052361903847991e-02	1.2928692514005080e-02	3.2257500888573840e-03	4.5235351090229655e-03	5.2532978074080902e-22	4.5235351090229655e-03	-4.5235351090229655e-03
270                     	8.6361583217094522e-03	7.4945523449040322e-03	1.1416059768054199e-03	-6.1519037615132078e-03	9.6608740436186745e-03	-1.5812777805131881e-02	1.2736825924375280e-02	3.1764731840493066e-03	4.4591928589218701e-03	5.1861602435727386e-22	4.4591928589218701e-03	-4.4591928589218701e-03
271                     	8.5329055510026675e-03	7.4011965698456365e-03	1.1317089811570306e-03	-6.0710860827174508e-03	9.5403188770278834e-03	-1.5611404959745336e-02	1.2575861918386609e-02	3.1347437943443027e-03	4.4058793367922231e-03	5.1105454419976400e-22	4.4058793367922231e-03	-4.4058793367922231e-03
272                     	8.4582896211684890e-03	7.3321771159988204e-03	1.1261125051696675e-03	-6.0096701611193730e-03	9.4512025390747854e-03	-1.5460872700194158e-02	1.2456037619634472e-02	3.1030323054145768e-03	4.3673521573353623e-03	5.0562294207135692e-22	4.3673521573353623e-03	-4.3673521573353623e-03
273                     	8.4145297253887773e-03	7.2895399533537244e-03	1.1249897720350518e-03	-5.9694694793782114e-03	9.3961402378282370e-03	-1.5365609717206446e-02	1.2380874977517341e-02	3.0822750906593366e-03	4.3447571784687149e-03	5.0014367849340561e-22	4.3447571784687149e-03	-4.3447571784687149e-03
274                     	8.4034672182731543e-03	7.2752454744047903e-03	1.1282217438683636e-03	-5.9524976631143822e-03	9.3776473543610295e-03	-1.5330145017475412e-02	1.2353896185918220e-02	3.0735118652682135e-03	4.3390451649907144e-03	4.9748387456939057e-22	4.3390451649907144e-03	-4.3390451649907144e-03
275                     	8.4241749916241712e-03	7.2891255128016428e-03	1.1350494788225289e-03	-5.9593267923974957e-03	9.3955072913094722e-03	-1.5354834083706968e-02	1.2375170687508220e-02	3.0770380169895567e-03	4.3497374139758816e-03	4.9536786629298217e-22	4.3497374139758816e-03	-4.3497374139758816e-03
276                     	8.4730848077331725e-03	7.3286677728864541e-03	1.1444170348467182e-03	-5.9885466007599990e-03	9.4464842001557962e-03	-1.5435030800915794e-02	1.2440757500535795e-02	3.0921253690198679e-03	4.3749915020321588e-03	4.9607343756994409e-22	4.3749915020321588e-03	-4.3749915020321588e-03
277                     	8.5488248210095433e-03	7.3931587439729175e-03	1.1556660770366263e-03	-6.0401036584889437e-03	9.5296648222517755e-03	-1.5569768480740721e-02	1.2549716651496248e-02	3.1187463334681454e-03	4.4140990905866253e-03	4.9763059555039284e-22	4.4140990905866253e-03	-4.4140990905866253e-03
278                     	8.6462423799664248e-03	7.4785865429682257e-03	1.1676558369982000e-03	-6.1112177089456543e-03	9.6399039952624124e-03	-1.5751121704208067e-02	1.2695512849735240e-02	3.1554653529850128e-03	4.4643996602440998e-03	5.0123013298178401e-22	4.4643996602440998e-03	-4.4643996602440998e-03
279                     	8.7681531898724015e-03	7.5867411086367386e-03	1.1814120812356629e-03	-6.2026287417238255e-03	9.7794872545695164e-03	-1.5982115996293345e-02	1.2880801625431430e-02	3.2026645137005374e-03	4.5273470718948990e-03	5.0652390709604965e-22	4.5273470718948990e-03	-4.5273470718948990e-03
280                     	8.9095434037322150e-03	7.7136734205848741e-03	1.1958699831473402e-03	-6.3115438349869808e-03	9.9433862122617275e-03	-1.6254930047248709e-02	1.3099158129755218e-02	3.2589017187187670e-03	4.6003524764368954e-03	5.1353765105718011e-22	4.6003524764368954e-03	-4.6003524764368954e-03
281                     	9.0655060724886410e-03	7.8549358440342543e-03	1.2105702284543856e-03	-6.4341008809096160e-03	1.0125898228877198e-02	-1.6559999109786814e-02	1.3342948669332005e-02	3.3221828077899351e-03	4.6808822204353123e-03	5.2111813360198149e-22	4.6808822204353123e-03	-4.6808822204353123e-03
282                     	9.2305079304068598e-03	8.0054042418916983e-03	1.2251036885151604e-03	-6.5657340801684250e-03	1.0320431705310799e-02	-1.6886165785479221e-02	1.3603298745395011e-02	3.3901502766882693e-03	4.7660792581839329e-03	5.2981648159942212e-22	4.7660792581839329e-03	-4.7660792581839329e-03
283                     	9.4017739000923934e-03	8.1619198119427718e-03	1.2398540881496214e-03	-6.7030130110148954e-03	1.0522884967702475e-02	-1.7225897978717371e-02	1.3874391473209922e-02	3.4610328618965755e-03	4.8545107065836538e-03	5.3822445667367035e-22	4.8545107065836538e-03	-4.8545107065836538e-03
284                     	9.5712370262401800e-03	8.3172957259198647e-03	1.2539413003203152e-03	-6.8398305513717190e-03	1.0723992161228945e-02	-1.7563822712600666e-02	1.4143907436914804e-02	3.5316772127997748e-03	4.9420112749867613e-03	5.4744390817405827e-22	4.9420112749867613e-03	-4.9420112749867613e-03
285                     	9.7352341178823364e-03	8.4675635012417799e-03	1.2676706166405574e-03	-6.9720481730632024e-03	1.0918571676537987e-02	-1.7890619849601191e-02	1.4404595763069589e-02	3.5999464423006103e-03	5.0266895118477421e-03	5.5498439516716492e-22	5.0266895118477421e-03	-5.0266895118477421e-03
286                     	9.8865899914448215e-03	8.6066760271072077e-03	1.2799139643376134e-03	-7.0949025038211872e-03	1.1098839717342513e-02	-1.8193742221163701e-02	1.4646290969253106e-02	3.6633810313847978e-03	5.1048405838179153e-03	5.6308565956818435e-22	5.1048405838179153e-03	-5.1048405838179153e-03
287                     	1.0016077511168170e-02	8.7271255519473252e-03	1.2889519592208455e-03	-7.2027883524503214e-03	1.1255129573833410e-02	-1.8457917926283731e-02	1.4856523750058571e-02	3.7190867963632396e-03	5.1717001528253943e-03	5.6852749402417811e-22	5.1717001528253943e-03	-5.1717001528253943e-03
288                     	1.0120254695910930e-02	8.8253300313914478e-03	1.2949246645194809e-03	-7.2921013995658904e-03	1.1382746755813413e-02	-1.8674848155379304e-02	1.5028797455596359e-02	3.7652026834359841e-03	5.2254909867775392e-03	5.7424273438279583e-22	5.2254909867775392e-03	-5.2254909867775392e-03
289                     	1.0194210917443608e-02	8.8978005825294439e-03	1.2964103349141637e-03	-7.3608399233236555e-03	1.1477244652303388e-02	-1.8838084575627041e-02	1.5157664613965213e-02	3.8006951238076401e-03	5.2636775325362378e-03	5.7636456457557159e-22	5.2636775325362378e-03	-5.2636775325362378e-03
290                     	1.0233602286979188e-02	8.9405153372199946e-03	1.2930869497591940e-03	-7.4054211600095088e-03	1.1533394270809126e-02	-1.8938815430818632e-02	1.5236104850813880e-02	3.8237141937304004e-03	5.2840168671330467e-03	5.7916867111210928e-22	5.2840168671330467e-03	-5.2840168671330467e-03
291                     	1.0238645424532148e-02	8.9538971119159944e-03	1.2847483126161531e-03	-7.4264542170435202e-03	1.1551722490452642e-02	-1.8978176707496162e-02	1.5264949598974403e-02	3.8345743996499207e-03	5.2866208401179029e-03	5.7901611871215804e-22	5.2866208401179029e-03	-5.2866208401179029e-03
292                     	1.0209111810090295e-02	8.9376400324608380e-03	1.2714717776294575e-03	-7.4235679936025369e-03	1.1531805698495250e-02	-1.8955373692097786e-02	1.5243589695296518e-02	3.8330841274156900e-03	5.2713714574976053e-03	5.7850708647912024e-22	5.2713714574976053e-03	-5.2713714574976053e-03
293                     	1.0146770006520138e-02	8.8930323966883596e-03	1.2537376098317793e-03	-7.3975449518294727e-03	1.1475244392729117e-02	-1.8872789344558591e-02	1.5174016868643855e-02	3.8196473934282897e-03	5.2391818987914431e-03	5.7491911053202106e-22	5.2391818987914431e-03	-5.2391818987914431e-03
294                     	1.0054616749754334e-02	8.8226730406730878e-03	1.2319437090812467e-03	-7.3505163780604533e-03	1.1385369288973988e-02	-1.8735885667034442e-02	1.5060627478004216e-02	3.7953646657959204e-03	5.1915994982391633e-03	5.7096091022528764e-22	5.1915994982391633e-03	-5.1915994982391633e-03
295                     	9.9387154136896683e-03	8.7312880247528129e-03	1.2074273889368561e-03	-7.2857637802521604e-03	1.1268252880417249e-02	-1.8554016660669411e-02	1.4911134770543330e-02	3.7619303179079783e-03	5.1317550175260370e-03	5.6446296671956891e-22	5.1317550175260370e-03	-5.1317550175260370e-03
296                     	9.8045192275111933e-03	8.6232448385327835e-03	1.1812743889784113e-03	-7.2064650555811295e-03	1.1129528931911378e-02	-1.8335993987492510e-02	1.4732761459701944e-02	3.7209852247771856e-03	5.0624641762966284e-03	5.5844581995393039e-22	5.0624641762966284e-03	-5.0624641762966284e-03
297                     	9.6614989096636197e-03	8.5063720516560248e-03	1.1551268580075947e-03	-7.1186108520772768e-03	1.0979256616922827e-02	-1.8097867469000106e-02	1.4538562042961466e-02	3.6756225968242150e-03	4.9886170840746811e-03	5.5156277622641799e-22	4.9886170840746811e-03	-4.9886170840746811e-03
298                     	9.5112201476855937e-03	8.3823438782146004e-03	1.1288762694709920e-03	-7.0239274945428625e-03	1.0819622127674263e-02	-1.7843549622217125e-02	1.4331585874945695e-02	3.6267338043718049e-03	4.9110221677592294e-03	5.4449750367971825e-22	4.9110221677592294e-03	-4.9110221677592294e-03
299                     	9.3617958157848763e-03	8.2577474729895826e-03	1.1040483427952939e-03	-6.9273162463273806e-03	1.0659124174892669e-02	-1.7586440421220050e-02	1.4122782298056359e-02	3.5768495650971444e-03	4.8338684277582028e-03	5.3787701065080932e-22	4.8338684277582028e-03	-4.8338684277582028e-03
300                     	9.2195149530347100e-03	8.1378414318657825e-03	1.0816735211689290e-03	-6.8328714578267001e-03	1.0504578683309496e-02	-1.7337450141136197e-02	1.3921014412222847e-02	3.5280839553484258e-03	4.7604031456845892e-03	5.3052340750297140e-22	4.7604031456845892e-03	-4.7604031456845892e-03
301                     	9.0894108854698008e-03	8.0269679783864303e-03	1.0624429070833700e-03	-6.7441287082871384e-03	1.0361599233188398e-02	-1.7105727941475538e-02	1.3733663587331968e-02	3.4822625356515304e-03	4.6932252284451895e-03	5.2446452766291795e-22	4.6932252284451895e-03	-4.6932252284451895e-03
302                     	8.9762004312224971e-03	7.9290994942930026e-03	1.0471009369294963e-03	-6.6642137928899798e-03	1.0235315783944338e-02	-1.6899529576834320e-02	1.3567422680389327e-02	3.4409992786817523e-03	4.6347701572978925e-03	5.1843908526154315e-22	4.6347701572978925e-03	-4.6347701572978925e-03
303                     	8.8851643131078652e-03	7.8487540387514113e-03	1.0364102743564559e-03	-6.5967632655216943e-03	1.0131556689266385e-02	-1.6728319954788080e-02	1.3429938322027234e-02	3.4061718821974769e-03	4.5877645799707288e-03	5.1432241451340919e-22	4.5877645799707288e-03	-4.5877645799707288e-03
304                     	8.8228520757145726e-03	7.7915155016754951e-03	1.0313365740390781e-03	-6.5462492147365268e-03	1.0057514003977195e-02	-1.6603763218713721e-02	1.3330638611345459e-02	3.3800894638182080e-03	4.5555902874604643e-03	5.1026097925321922e-22	4.5555902874604643e-03	-4.5555902874604643e-03
305                     	8.7905639790278028e-03	7.7592617528028287e-03	1.0313022262249741e-03	-6.5150494149772880e-03	1.0015646142796465e-02	-1.6530695557773752e-02	1.3273170850285109e-02	3.3639797632889277e-03	4.5389186558378834e-03	5.0838061742242664e-22	4.5389186558378834e-03	-4.5389186558378834e-03
306                     	8.7899631965067289e-03	7.7539160867362766e-03	1.0360471097704519e-03	-6.5052781865555095e-03	1.0008448907178627e-02	-1.6513727093734134e-02	1.3261088000456382e-02	3.3589344884829126e-03	4.5386084478694876e-03	5.0686575769759538e-22	4.5386084478694876e-03	-4.5386084478694876e-03
307                     	8.8210650756808708e-03	7.7759948309448672e-03	1.0450702447360035e-03	-6.5179206436073150e-03	1.0036612950233142e-02	-1.6554533593840459e-02	1.3295573272036801e-02	3.3654622931044318e-03	4.5546675880966609e-03	5.0819247786114754e-22	4.5546675880966609e-03	-4.5546675880966609e-03
308                     	8.8801806574092708e-03	7.8231142820109345e-03	1.0570663753983369e-03	-6.5519324665299170e-03	1.0097107498502773e-02	-1.6649039965032690e-02	1.3373073731767731e-02	3.3830239533062987e-03	4.5851913198387750e-03	5.0954338068633605e-22	4.5851913198387750e-03	-4.5851913198387750e-03
309                     	8.9646747979186068e-03	7.8933761386113920e-03	1.0712986593072139e-03	-6.6061889514780932e-03	1.0187514124748328e-02	-1.6793703076226421e-02	1.3490608600487375e-02	3.4110387396520891e-03	4.6288190133043769e-03	5.1358184839941498e-22	4.6288190133043769e-03	-4.6288190133043769e-03
310                     	9.0723870079918566e-03	7.9849593625592585e-03	1.0874276454325977e-03	-6.6792553969644199e-03	1.0305491006921050e-02	-1.6984746403885472e-02	1.3645118705403261e-02	3.4487658585633301e-03	4.6844351217735711e-03	5.1749356486456361e-22	4.6844351217735711e-03	-4.6844351217735711e-03
311                     	9.1967452708787787e-03	8.0925215544024823e-03	1.1042237164762948e-03	-6.7671491721690300e-03	1.0444169405189904e-02	-1.7211318577358935e-02	1.3827743991274418e-02	3.4941489189630943e-03	4.7486462509766262e-03	5.2412811572738159e-22	4.7486462509766262e-03	-4.7486462509766262e-03
312                     	9.3338934873377754e-03	8.2124779521027293e-03	1.1214155352350459e-03	-6.8666617074731378e-03	1.0598913451365448e-02	-1.7465575158838585e-02	1.4032244305102016e-02	3.5455312084338420e-03	4.8194613431351892e-03	5.2990914592089939e-22	4.8194613431351892e-03	-4.8194613431351892e-03
313                     	9.4761073104521910e-03	8.3380402932688707e-03	1.1380670171833199e-03	-6.9721260205132208e-03	1.0760983680509196e-02	-1.7733109701022418e-02	1.4247046690765807e-02	3.5999866380427752e-03	4.8928920099720477e-03	5.3760605666793207e-22	4.8928920099720477e-03	-4.8928920099720477e-03
314                     	9.6178631328026239e-03	8.4641396984491118e-03	1.1537234343535121e-03	-7.0790739772571372e-03	1.0923816644763181e-02	-1.8002890622020318e-02	1.4463353633391750e-02	3.6552081320477998e-03	4.9660861927542975e-03	5.4400991686815444e-22	4.9660861927542975e-03	-4.9660861927542975e-03
315                     	9.7559213181547619e-03	8.5873070222616792e-03	1.1686142958930847e-03	-7.1839239692050262e-03	1.1082921231173680e-02	-1.8266845200378707e-02	1.4674883215776193e-02	3.7093463631842970e-03	5.0373711381321981e-03	5.5183710814020297e-22	5.0373711381321981e-03	-5.0373711381321981e-03
316                     	9.8860092002035181e-03	8.7033727041761298e-03	1.1826364960273875e-03	-7.2827382268782102e-03	1.1232903306511357e-02	-1.8515641533389568e-02	1.4874272419950462e-02	3.7603681040743716e-03	5.1045406981442979e-03	5.5766144524034019e-22	5.1045406981442979e-03	-5.1045406981442979e-03
317                     	9.9994835983596760e-03	8.8051440049742285e-03	1.1943395933854465e-03	-7.3699561707157198e-03	1.1364487782711706e-02	-1.8734443953427424e-02	1.5049465868069564e-02	3.8054022057943913e-03	5.1631320540549957e-03	5.6474837456053093e-22	5.1631320540549957e-03	-5.1631320540549957e-03
318                     	1.0094601065281749e-02	8.8903655357343257e-03	1.2042355295474219e-03	-7.4428980439657979e-03	1.1474737434685424e-02	-1.8917635478651221e-02	1.5196186456668323e-02	3.8430650030934523e-03	5.2122449944918868e-03	5.6861516449891808e-22	5.2122449944918868e-03	-5.2122449944918868e-03
319                     	1.0163124006796311e-02	8.9524909862358139e-03	1.2106330205604965e-03	-7.4968624604324274e-03	1.1555211082049809e-02	-1.9052073542482235e-02	1.5303642312266023e-02	3.8709289828376590e-03	5.2476261211562604e-03	5.7371200377157087e-22	5.2476261211562604e-03	-5.2476261211562604e-03
320                     	1.0201758520481434e-02	8.9883798874698679e-03	1.2133786330115661e-03	-7.5289569109627851e-03	1.1601825307048544e-02	-1.9130782218011330e-02	1.5366303762529938e-02	3.8875006272291513e-03	5.2675746609021790e-03	5.7501333114810256e-22	5.2675746609021790e-03	-5.2675746609021790e-03
321                     	1.0208953351939148e-02	8.9966331867129892e-03	1.2123201652261596e-03	-7.5379740018195300e-03	1.1612745995829800e-02	-1.9150719997649328e-02	1.5381732996739565e-02	3.8921565107434145e-03	5.2712896392365519e-03	5.7716942410694191e-22	5.2712896392365519e-03	-5.2712896392365519e-03
322                     	1.0182028713891848e-02	8.9750280787413827e-03	1.2070006351504649e-03	-7.5222037903127205e-03	1.1585079882467488e-02	-1.9107283672780206e-02	1.5346181777623848e-02	3.8840137217954589e-03	5.2573873751467701e-03	5.7507386238271366e-22	5.2573873751467701e-03	-5.2573873751467701e-03
323                     	1.0123305117918242e-02	8.9253833308094149e-03	1.1979217871088269e-03	-7.4829216214315798e-03	1.1521127774153345e-02	-1.9004049395584924e-02	1.5262588584869135e-02	3.8637307718502939e-03	5.2270660412780511e-03	5.7376903427116209e-22	5.2270660412780511e-03	-5.2270660412780511e-03
324                     	1.0032026064092951e-02	8.8471576388829722e-03	1.1848684252099781e-03	-7.4198117069111877e-03	1.1420171999202781e-02	-1.8839983706113967e-02	1.5130077852658375e-02	3.8311446068364976e-03	5.1799350265577951e-03	5.6831054396436522e-22	5.1799350265577951e-03	-5.1799350265577951e-03
325                     	9.9132681168234635e-03	8.7443208248247032e-03	1.1689472919987603e-03	-7.3356465222934753e-03	1.1287295980206466e-02	-1.8622942502499937e-02	1.4955119241353202e-02	3.7876867664129715e-03	5.1186155635885846e-03	5.6414606004009224e-22	5.1186155635885846e-03	-5.1186155635885846e-03
326                     	9.7744960912602343e-03	8.6230658268571358e-03	1.1514302644030994e-03	-7.2351913990852425e-03	1.1130471564664990e-02	-1.8365662963750234e-02	1.4748067264207611e-02	3.7358177812270178e-03	5.0469620340493973e-03	5.5731758462419484e-22	5.0469620340493973e-03	-5.0469620340493973e-03
327                     	9.6219763517645714e-03	8.4887753111762797e-03	1.1332010405882909e-03	-7.1228029329111556e-03	1.0956646283929115e-02	-1.8079449216840269e-02	1.4518047750384693e-02	3.6777871352939948e-03	4.9682100116954292e-03	5.5212539805840712e-22	4.9682100116954292e-03	-4.9682100116954292e-03
328                     	9.4616355790705028e-03	8.3465276741655804e-03	1.1151079049049216e-03	-7.0025773714992474e-03	1.0772379617142107e-02	-1.7774956988641354e-02	1.4273668302891731e-02	3.6157098846303299e-03	4.8854196780821540e-03	5.4455507654947954e-22	4.8854196780821540e-03	-4.8854196780821540e-03
329                     	9.3007831859254347e-03	8.2025253662745545e-03	1.0982578196508815e-03	-6.8794489533760871e-03	1.0585701276334576e-02	-1.7465150229710662e-02	1.4025425753022619e-02	3.5521337733118359e-03	4.8023651744320862e-03	5.3897949169152726e-22	4.8023651744320862e-03	-4.8023651744320862e-03
330                     	9.1437844604201155e-03	8.0607034502958551e-03	1.0830810101242606e-03	-6.7568116034573055e-03	1.0401727780614291e-02	-1.7158539384071598e-02	1.3780133582342945e-02	3.4888112200857973e-03	4.7213004730273806e-03	5.3261476102991870e-22	4.7213004730273806e-03	-4.7213004730273806e-03
331                     	8.9929657585135474e-03	7.9233797350392998e-03	1.0695860234742473e-03	-6.6369015055028693e-03	1.0223559713028459e-02	-1.6860461218531329e-02	1.3542010465779894e-02	3.4268968557825269e-03	4.6434267641998015e-03	5.2844743941396419e-22	4.6434267641998015e-03	-4.6434267641998015e-03
332                     	8.8521734923998792e-03	7.7937137500261808e-03	1.0584597423736986e-03	-6.5221130580432277e-03	1.0055312064043701e-02	-1.6577425122086931e-02	1.3316368593065316e-02	3.3676270038262412e-03	4.5707301039188885e-03	5.2371831103853242e-22	4.5707301039188885e-03	-4.5707301039188885e-03
333                     	8.7313070380770526e-03	7.6796151903533918e-03	1.0516918477236621e-03	-6.4181789330528434e-03	9.9071912097768930e-03	-1.6325370142829736e-02	1.3116280676303315e-02	3.3139616713148646e-03	4.5083219346933818e-03	5.1979443184709687e-22	4.5083219346933818e-03	-4.5083219346933818e-03
334                     	8.6342864830857239e-03	7.5849971688879683e-03	1.0492893141977563e-03	-6.3288816567569758e-03	9.7842547710652299e-03	-1.6113136427822205e-02	1.2948695599443718e-02	3.2678539273451059e-03	4.4582263540115814e-03	5.1609590042277219e-22	4.4582263540115814e-03	-4.4582263540115814e-03
335                     	8.5627085959772888e-03	7.5112671595424767e-03	1.0514414364348119e-03	-6.2554008584523608e-03	9.6883034745053904e-03	-1.5943704332957751e-02	1.2816003903731572e-02	3.2299128615538323e-03	4.4212678371385993e-03	5.1274375179726723e-22	4.4212678371385993e-03	-4.4212678371385993e-03
336                     	8.5203780564044491e-03	7.4621735014643439e-03	1.0582045549401057e-03	-6.2013117013810645e-03	9.6241945442364866e-03	-1.5825506245617550e-02	1.2724850394927019e-02	3.2019844732621189e-03	4.3994108918689618e-03	5.1070814537675905e-22	4.3994108918689618e-03	-4.3994108918689618e-03
